Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5510","Production","02211","Raw milk of cattle","2022","2022","t","1734143","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","3662.21","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","8905.79","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5520","Feed","02211","Raw milk of cattle","2022","2022","t","189214.64","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5016","Loss","02211","Raw milk of cattle","2022","2022","t","17378.05","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5023","Processed","02211","Raw milk of cattle","2022","2022","t","303418.54","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","1218888.18","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","503.64","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","5510","Production","02211","Raw milk of cattle","2022","2022","t","7300","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1311.96","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","5520","Feed","02211","Raw milk of cattle","2022","2022","t","3871.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","5016","Loss","02211","Raw milk of cattle","2022","2022","t","744.64","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","3.52","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","3992.43","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","1.45","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5510","Production","02211","Raw milk of cattle","2022","2022","t","973810","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","165583.65","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","390669.16","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","108657.95","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","2171.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","614568.91","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","23326.17","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","34.53","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5510","Production","02211","Raw milk of cattle","2022","2022","t","336489.78","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","941.68","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","23.56","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","02211","Raw milk of cattle","2022","2022","t","33566.39","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","02211","Raw milk of cattle","2022","2022","t","19131.84","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","02211","Raw milk of cattle","2022","2022","t","147583.72","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","137125.95","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","68.43","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5510","Production","02211","Raw milk of cattle","2022","2022","t","175925.93","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","78.71","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5520","Feed","02211","Raw milk of cattle","2022","2022","t","11462.8","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5016","Loss","02211","Raw milk of cattle","2022","2022","t","8903.91","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","155637.91","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","184.93","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","430","Liberia","5510","Production","02211","Raw milk of cattle","2022","2022","t","8600.92","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","430","Liberia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","482.48","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","430","Liberia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","2.52","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","430","Liberia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","795.16","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","430","Liberia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","8285.73","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","430","Liberia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","4.28","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","434","Libya","5510","Production","02211","Raw milk of cattle","2022","2022","t","149905.5","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","434","Libya","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","33503.7","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","434","Libya","5520","Feed","02211","Raw milk of cattle","2022","2022","t","27380.48","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","434","Libya","5016","Loss","02211","Raw milk of cattle","2022","2022","t","11171.34","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","434","Libya","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","144857.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","434","Libya","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","58.26","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","5510","Production","02211","Raw milk of cattle","2022","2022","t","1517610","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","569834.19","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","92210.97","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","5520","Feed","02211","Raw milk of cattle","2022","2022","t","349317.57","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","5016","Loss","02211","Raw milk of cattle","2022","2022","t","20874.44","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","5023","Processed","02211","Raw milk of cattle","2022","2022","t","1445650.98","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","179390.22","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","178.72","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5510","Production","02211","Raw milk of cattle","2022","2022","t","449090","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","40851","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","273124.54","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5520","Feed","02211","Raw milk of cattle","2022","2022","t","9500","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5023","Processed","02211","Raw milk of cattle","2022","2022","t","165000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","42316.46","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","179.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","450","Madagascar","5510","Production","02211","Raw milk of cattle","2022","2022","t","491962.37","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","450","Madagascar","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","774.52","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","450","Madagascar","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","21.15","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","450","Madagascar","5016","Loss","02211","Raw milk of cattle","2022","2022","t","44562.34","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","450","Madagascar","5023","Processed","02211","Raw milk of cattle","2022","2022","t","4927.16","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","450","Madagascar","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","443226.24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","450","Madagascar","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","41.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","454","Malawi","5510","Production","02211","Raw milk of cattle","2022","2022","t","67791.44","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","454","Malawi","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","169.77","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","454","Malawi","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","0.2","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","454","Malawi","5520","Feed","02211","Raw milk of cattle","2022","2022","t","405.25","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","454","Malawi","5016","Loss","02211","Raw milk of cattle","2022","2022","t","6056.74","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","454","Malawi","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","61499.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","454","Malawi","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","8.26","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5510","Production","02211","Raw milk of cattle","2022","2022","t","38951.25","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","47228.54","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","13559.84","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","1771.55","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","5722.59","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","8125.81","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","57000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","4.6","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","462","Maldives","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","2725.16","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","462","Maldives","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","85.33","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","462","Maldives","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","2639.83","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","462","Maldives","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","13.81","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","466","Mali","5510","Production","02211","Raw milk of cattle","2022","2022","t","285016","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","466","Mali","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","3753.69","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","466","Mali","5520","Feed","02211","Raw milk of cattle","2022","2022","t","1156.5","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","466","Mali","5016","Loss","02211","Raw milk of cattle","2022","2022","t","5767.74","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","466","Mali","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","281845.44","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","466","Mali","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","34.18","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5510","Production","02211","Raw milk of cattle","2022","2022","t","38970","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","3275.52","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","748","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5520","Feed","02211","Raw milk of cattle","2022","2022","t","1735.87","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5016","Loss","02211","Raw milk of cattle","2022","2022","t","3257.15","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","5599.95","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","30904.55","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","158.77","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","584","Marshall Islands","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","333.99","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","584","Marshall Islands","5023","Processed","02211","Raw milk of cattle","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","584","Marshall Islands","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","333.99","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","584","Marshall Islands","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","22.01","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","5510","Production","02211","Raw milk of cattle","2022","2022","t","148657.37","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","25786.42","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","5520","Feed","02211","Raw milk of cattle","2022","2022","t","3450.14","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","5016","Loss","02211","Raw milk of cattle","2022","2022","t","30064.59","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","5023","Processed","02211","Raw milk of cattle","2022","2022","t","26166.57","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","114762.49","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","66.39","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5510","Production","02211","Raw milk of cattle","2022","2022","t","2231","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","2560.88","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","27.84","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5520","Feed","02211","Raw milk of cattle","2022","2022","t","81.78","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5016","Loss","02211","Raw milk of cattle","2022","2022","t","47.92","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","123.05","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","4511.29","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","9.51","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5510","Production","02211","Raw milk of cattle","2022","2022","t","13497999","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","13360.37","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","8208.13","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5520","Feed","02211","Raw milk of cattle","2022","2022","t","33853.44","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5016","Loss","02211","Raw milk of cattle","2022","2022","t","1210612.56","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5023","Processed","02211","Raw milk of cattle","2022","2022","t","4076701.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","8181983.86","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","175.81","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","583","Micronesia (Federated States of)","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","252.71","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","583","Micronesia (Federated States of)","5520","Feed","02211","Raw milk of cattle","2022","2022","t","2.72","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","583","Micronesia (Federated States of)","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","249.99","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","583","Micronesia (Federated States of)","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","6","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","5510","Production","02211","Raw milk of cattle","2022","2022","t","595194.42","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","32.75","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","14631.86","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","227253.33","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","353300","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","284.83","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","5510","Production","02211","Raw milk of cattle","2022","2022","t","157957","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","26741.33","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","42.31","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","5520","Feed","02211","Raw milk of cattle","2022","2022","t","12566.19","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","5016","Loss","02211","Raw milk of cattle","2022","2022","t","3657.97","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","5023","Processed","02211","Raw milk of cattle","2022","2022","t","99371.79","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","69060.07","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","301.72","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","5510","Production","02211","Raw milk of cattle","2022","2022","t","2060000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1012.85","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","444.9","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","5520","Feed","02211","Raw milk of cattle","2022","2022","t","464328.45","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","5016","Loss","02211","Raw milk of cattle","2022","2022","t","162837.61","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","5023","Processed","02211","Raw milk of cattle","2022","2022","t","927306.22","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","506095.67","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","37.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","508","Mozambique","5510","Production","02211","Raw milk of cattle","2022","2022","t","2437","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","508","Mozambique","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","5392.69","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","508","Mozambique","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","30.66","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","508","Mozambique","5520","Feed","02211","Raw milk of cattle","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","508","Mozambique","5016","Loss","02211","Raw milk of cattle","2022","2022","t","561.44","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","508","Mozambique","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","7240","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","508","Mozambique","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","0.6","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","104","Myanmar","5510","Production","02211","Raw milk of cattle","2022","2022","t","800000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","104","Myanmar","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1250.48","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","104","Myanmar","5520","Feed","02211","Raw milk of cattle","2022","2022","t","62941.72","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","104","Myanmar","5016","Loss","02211","Raw milk of cattle","2022","2022","t","42515.75","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","104","Myanmar","5023","Processed","02211","Raw milk of cattle","2022","2022","t","440687.76","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","104","Myanmar","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","255105.25","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","104","Myanmar","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","12.9","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5510","Production","02211","Raw milk of cattle","2022","2022","t","111199.49","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","8421.77","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","10.53","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","10398.73","I","Imputed value",""
